No.,상품명,수량,실매출,weather,temp_avg,temp_max,temp_min
2025-10-23,바질 잠봉(루꼴라),6,52200,Sunny,18.9,20.8,14.9
2025-10-23,에그타르트,13,52000,Sunny,18.9,20.8,14.9
2025-10-23,크렌베리닭가슴살샌드위치,8,48000,Sunny,18.9,20.8,14.9
2025-10-23,소금빵,16,44800,Sunny,18.9,20.8,14.9
2025-10-23,아메리카노 HOT,11,44000,Sunny,18.9,20.8,14.9
2025-10-23,소세지빵,9,40500,Sunny,18.9,20.8,14.9
2025-10-23,앙버터,8,38400,Sunny,18.9,20.8,14.9
2025-10-23,올리브 치즈 치아바타,8,36000,Sunny,18.9,20.8,14.9
2025-10-23,고구마크림치즈사워도우,6,34800,Sunny,18.9,20.8,14.9
2025-10-23,무화과 크림치즈 사워도우,6,33600,Sunny,18.9,20.8,14.9
2025-10-23,고메버터 스콘,9,32400,Sunny,18.9,20.8,14.9
2025-10-23,미니페스츄리식빵,5,27500,Sunny,18.9,20.8,14.9
2025-10-23,뺑오쇼콜라,6,25200,Sunny,18.9,20.8,14.9
2025-10-23,바닐라까눌레,9,24300,Sunny,18.9,20.8,14.9
2025-10-23,크로와상,6,21000,Sunny,18.9,20.8,14.9
2025-10-23,대파 사워도우,3,17100,Sunny,18.9,20.8,14.9
2025-10-23,호두 크랜베리 사워도우,3,15900,Sunny,18.9,20.8,14.9
2025-10-23,더블초코스콘,4,15200,Sunny,18.9,20.8,14.9
2025-10-23,바게트,3,12000,Sunny,18.9,20.8,14.9
2025-10-23,바닐라빈라떼 ICE,2,10600,Sunny,18.9,20.8,14.9
2025-10-23,바닐라빈라떼 HOT,2,10600,Sunny,18.9,20.8,14.9
2025-10-23,사워도우,2,9000,Sunny,18.9,20.8,14.9
2025-10-23,카페라떼 HOT,2,9000,Sunny,18.9,20.8,14.9
2025-10-23,카페라떼 ICE,2,9000,Sunny,18.9,20.8,14.9
2025-10-23,치아바타,2,8000,Sunny,18.9,20.8,14.9
2025-10-23,착즙 오렌지,1,5000,Sunny,18.9,20.8,14.9
2025-10-22,잠봉 베이글 샌드위치,12,96000,Cloudy,16.2,19.2,11.5
2025-10-22,당근라페베이컨 샌드위치,12,91200,Cloudy,16.2,19.2,11.5
2025-10-22,바질살라미모짜렐라,12,91200,Cloudy,16.2,19.2,11.5
2025-10-22,플레인햄치즈 샌드위치,9,68400,Cloudy,16.2,19.2,11.5
2025-10-22,소프트소금빵,20,60000,Cloudy,16.2,19.2,11.5
2025-10-22,에그타르트,14,56000,Cloudy,16.2,19.2,11.5
2025-10-22,쪽파베이글 샌드위치,8,52000,Cloudy,16.2,19.2,11.5
2025-10-22,감자치즈베이글,11,39600,Cloudy,16.2,19.2,11.5
2025-10-22,카야버터프레첼베이글,7,39200,Cloudy,16.2,19.2,11.5
2025-10-22,생식빵,6,39000,Cloudy,16.2,19.2,11.5
2025-10-22,모찌모찌 식빵,6,33000,Cloudy,16.2,19.2,11.5
2025-10-22,고메버터 스콘,9,32400,Cloudy,16.2,19.2,11.5
2025-10-22,플레인베이글,10,30000,Cloudy,16.2,19.2,11.5
2025-10-22,블루베리 베이글,8,28800,Cloudy,16.2,19.2,11.5
2025-10-22,맘모스,6,28800,Cloudy,16.2,19.2,11.5
2025-10-22,올리브베이글,8,27200,Cloudy,16.2,19.2,11.5
2025-10-22,후추소금빵,8,25600,Cloudy,16.2,19.2,11.5
2025-10-22,통밀잡곡식빵,4,22000,Cloudy,16.2,19.2,11.5
2025-10-22,무화과베이글,6,21600,Cloudy,16.2,19.2,11.5
2025-10-22,바닐라까눌레,8,21600,Cloudy,16.2,19.2,11.5
2025-10-22,호두크랜베리베이글,6,21000,Cloudy,16.2,19.2,11.5
2025-10-22,아메리카노 HOT,5,20000,Cloudy,16.2,19.2,11.5
2025-10-22,아메리카노 ICE,4,16000,Cloudy,16.2,19.2,11.5
2025-10-22,바닐라빈라떼 ICE,3,15900,Cloudy,16.2,19.2,11.5
2025-10-22,초코베이글,4,14400,Cloudy,16.2,19.2,11.5
2025-10-22,단팥빵,6,12000,Cloudy,16.2,19.2,11.5
2025-10-22,더블초코스콘,3,11400,Cloudy,16.2,19.2,11.5
2025-10-22,카페라떼 ICE,2,9000,Cloudy,16.2,19.2,11.5
2025-10-22,애플키위믹스,1,5000,Cloudy,16.2,19.2,11.5
2025-10-22,카페라떼 HOT,1,4500,Cloudy,16.2,19.2,11.5
2025-10-22,마르티넬리 애플주스,1,4000,Cloudy,16.2,19.2,11.5
2025-10-22,바질토마토 크림치즈,2,3600,Cloudy,16.2,19.2,11.5
2025-10-22,블루베리 크림치즈,1,1800,Cloudy,16.2,19.2,11.5
2025-10-22,모짜렐라살라미치즈,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,당근라페치아바타샌드위치,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,무화과 크림치즈 사워도우,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,고구마크림치즈사워도우,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,호두 크랜베리 사워도우,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,앙버터,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,단호박 크림치즈,0,0,Cloudy,16.2,19.2,11.5
2025-10-22,바게트 잠봉,0,0,Cloudy,16.2,19.2,11.5
2025-10-20,잠봉 베이글 샌드위치,16,128000,Sunny,12.7,15.7,8.3
2025-10-20,당근라페베이컨 샌드위치,15,114000,Sunny,12.7,15.7,8.3
2025-10-20,바질살라미모짜렐라,14,106400,Sunny,12.7,15.7,8.3
2025-10-20,플레인햄치즈 샌드위치,10,76000,Sunny,12.7,15.7,8.3
2025-10-20,아메리카노 ICE,15,60000,Sunny,12.7,15.7,8.3
2025-10-20,쪽파베이글 샌드위치,7,45500,Sunny,12.7,15.7,8.3
2025-10-20,소프트소금빵,15,45000,Sunny,12.7,15.7,8.3
2025-10-20,에그타르트,11,44000,Sunny,12.7,15.7,8.3
2025-10-20,카야버터프레첼베이글,7,39200,Sunny,12.7,15.7,8.3
2025-10-20,아메리카노 HOT,8,32000,Sunny,12.7,15.7,8.3
2025-10-20,플레인베이글,10,30000,Sunny,12.7,15.7,8.3
2025-10-20,맘모스,6,28800,Sunny,12.7,15.7,8.3
2025-10-20,카페라떼 ICE,6,27000,Sunny,12.7,15.7,8.3
2025-10-20,생식빵,4,26000,Sunny,12.7,15.7,8.3
2025-10-20,감자치즈베이글,7,25200,Sunny,12.7,15.7,8.3
2025-10-20,올리브베이글,7,23800,Sunny,12.7,15.7,8.3
2025-10-20,무화과베이글,6,21600,Sunny,12.7,15.7,8.3
2025-10-20,초코베이글,6,21600,Sunny,12.7,15.7,8.3
2025-10-20,블루베리 베이글,5,18000,Sunny,12.7,15.7,8.3
2025-10-20,통밀잡곡식빵,3,16500,Sunny,12.7,15.7,8.3
2025-10-20,후추소금빵,5,16000,Sunny,12.7,15.7,8.3
2025-10-20,카페라떼 HOT,3,13500,Sunny,12.7,15.7,8.3
2025-10-20,단팥빵,6,12000,Sunny,12.7,15.7,8.3
2025-10-20,바닐라까눌레,4,10800,Sunny,12.7,15.7,8.3
2025-10-20,고메버터 스콘,3,10800,Sunny,12.7,15.7,8.3
2025-10-20,바닐라빈라떼 ICE,2,10600,Sunny,12.7,15.7,8.3
2025-10-20,착즙 오렌지,2,10000,Sunny,12.7,15.7,8.3
2025-10-20,더블초코스콘,2,7600,Sunny,12.7,15.7,8.3
2025-10-20,호두크랜베리베이글,2,7000,Sunny,12.7,15.7,8.3
2025-10-20,바닐라빈라떼 HOT,1,5300,Sunny,12.7,15.7,8.3
2025-10-20,마르티넬리 애플주스,1,4000,Sunny,12.7,15.7,8.3
2025-10-20,블루베리 크림치즈,2,3600,Sunny,12.7,15.7,8.3
2025-10-20,크림치즈,2,3000,Sunny,12.7,15.7,8.3
2025-10-20,바질토마토 크림치즈,1,1800,Sunny,12.7,15.7,8.3
2025-10-19,잠봉 베이글 샌드위치,16,128000,Cloudy,20.7,22.6,17.3
2025-10-19,바질살라미모짜렐라,16,121600,Cloudy,20.7,22.6,17.3
2025-10-19,당근라페베이컨 샌드위치,16,121600,Cloudy,20.7,22.6,17.3
2025-10-19,플레인햄치즈 샌드위치,10,76000,Cloudy,20.7,22.6,17.3
2025-10-19,에그타르트,18,72000,Cloudy,20.7,22.6,17.3
2025-10-19,아메리카노 ICE,18,72000,Cloudy,20.7,22.6,17.3
2025-10-19,소프트소금빵,19,57000,Cloudy,20.7,22.6,17.3
2025-10-19,카야버터프레첼베이글,10,56000,Cloudy,20.7,22.6,17.3
2025-10-19,쪽파베이글 샌드위치,8,52000,Cloudy,20.7,22.6,17.3
2025-10-19,감자치즈베이글,12,43200,Cloudy,20.7,22.6,17.3
2025-10-19,맘모스,8,38400,Cloudy,20.7,22.6,17.3
2025-10-19,더블초코스콘,10,38000,Cloudy,20.7,22.6,17.3
2025-10-19,모찌모찌 식빵,6,33000,Cloudy,20.7,22.6,17.3
2025-10-19,통밀잡곡식빵,6,33000,Cloudy,20.7,22.6,17.3
2025-10-19,생식빵,5,32500,Cloudy,20.7,22.6,17.3
2025-10-19,바닐라빈라떼 ICE,6,31800,Cloudy,20.7,22.6,17.3
2025-10-19,블루베리 베이글,8,28800,Cloudy,20.7,22.6,17.3
2025-10-19,아메리카노 HOT,7,28000,Cloudy,20.7,22.6,17.3
2025-10-19,올리브베이글,8,27200,Cloudy,20.7,22.6,17.3
2025-10-19,카페라떼 ICE,6,27000,Cloudy,20.7,22.6,17.3
2025-10-19,후추소금빵,8,25600,Cloudy,20.7,22.6,17.3
2025-10-19,무화과베이글,7,25200,Cloudy,20.7,22.6,17.3
2025-10-19,고메버터 스콘,7,25200,Cloudy,20.7,22.6,17.3
2025-10-19,바닐라까눌레,9,24300,Cloudy,20.7,22.6,17.3
2025-10-19,착즙 애플,4,20000,Cloudy,20.7,22.6,17.3
2025-10-19,플레인베이글,6,18000,Cloudy,20.7,22.6,17.3
2025-10-19,단팥빵,8,16000,Cloudy,20.7,22.6,17.3
2025-10-19,착즙 오렌지,3,15000,Cloudy,20.7,22.6,17.3
2025-10-19,호두크랜베리베이글,4,14000,Cloudy,20.7,22.6,17.3
2025-10-19,바질토마토 크림치즈,3,5400,Cloudy,20.7,22.6,17.3
2025-10-19,바닐라빈라떼 HOT,1,5300,Cloudy,20.7,22.6,17.3
2025-10-19,애플키위믹스,1,5000,Cloudy,20.7,22.6,17.3
2025-10-19,크림치즈,3,4500,Cloudy,20.7,22.6,17.3
2025-10-19,샷 추가,1,500,Cloudy,20.7,22.6,17.3
2025-10-18,쉬림프과카몰리샌드위치,27,229500,Rain,17.6,19.1,16.5
2025-10-18,당근라페치아바타샌드위치,27,216000,Rain,17.6,19.1,16.5
2025-10-18,모짜렐라살라미치즈,18,160200,Rain,17.6,19.1,16.5
2025-10-18,치아바타 샌드위치,20,150000,Rain,17.6,19.1,16.5
2025-10-18,바질 잠봉(루꼴라),12,104400,Rain,17.6,19.1,16.5
2025-10-18,에그타르트,26,104000,Rain,17.6,19.1,16.5
2025-10-18,아메리카노 ICE,23,92000,Rain,17.6,19.1,16.5
2025-10-18,피스타치오햄바게트,10,89000,Rain,17.6,19.1,16.5
2025-10-18,바게트 잠봉,10,86000,Rain,17.6,19.1,16.5
2025-10-18,단호박 크림치즈,12,78000,Rain,17.6,19.1,16.5
2025-10-18,크렌베리닭가슴살샌드위치,12,72000,Rain,17.6,19.1,16.5
2025-10-18,감자 치즈,12,72000,Rain,17.6,19.1,16.5
2025-10-18,아메리카노 HOT,16,64000,Rain,17.6,19.1,16.5
2025-10-18,소금빵,18,50400,Rain,17.6,19.1,16.5
2025-10-18,앙버터,10,48000,Rain,17.6,19.1,16.5
2025-10-18,고구마크림치즈사워도우,8,46400,Rain,17.6,19.1,16.5
2025-10-18,무화과 크림치즈 사워도우,8,44800,Rain,17.6,19.1,16.5
2025-10-18,고메버터 스콘,12,43200,Rain,17.6,19.1,16.5
2025-10-18,초코베이글,10,36000,Rain,17.6,19.1,16.5
2025-10-18,올리브 치즈 치아바타,8,36000,Rain,17.6,19.1,16.5
2025-10-18,카페라떼 ICE,8,36000,Rain,17.6,19.1,16.5
2025-10-18,소세지빵,8,36000,Rain,17.6,19.1,16.5
2025-10-18,미니페스츄리식빵,5,27500,Rain,17.6,19.1,16.5
2025-10-18,뺑오쇼콜라,6,25200,Rain,17.6,19.1,16.5
2025-10-18,바닐라까눌레,9,24300,Rain,17.6,19.1,16.5
2025-10-18,더블초코스콘,6,22800,Rain,17.6,19.1,16.5
2025-10-18,대파 사워도우,3,17100,Rain,17.6,19.1,16.5
2025-10-18,바게트,4,16000,Rain,17.6,19.1,16.5
2025-10-18,호두 크랜베리 사워도우,3,15900,Rain,17.6,19.1,16.5
2025-10-18,카페라떼 HOT,3,13500,Rain,17.6,19.1,16.5
2025-10-18,사워도우,3,13500,Rain,17.6,19.1,16.5
2025-10-18,바닐라빈라떼 ICE,2,10600,Rain,17.6,19.1,16.5
2025-10-18,크로와상,3,10500,Rain,17.6,19.1,16.5
2025-10-18,치아바타,2,8000,Rain,17.6,19.1,16.5
2025-10-18,애플키위믹스,1,5000,Rain,17.6,19.1,16.5
2025-10-17,쉬림프과카몰리샌드위치,19,161500,Sunny,23.3,25.2,19.7
2025-10-17,당근라페치아바타샌드위치,17,136000,Sunny,23.3,25.2,19.7
2025-10-17,바게트 잠봉,8,72000,Sunny,23.3,25.2,19.7
2025-10-17,바질 잠봉(루꼴라),8,69600,Sunny,23.3,25.2,19.7
2025-10-17,치아바타 샌드위치,8,60000,Sunny,23.3,25.2,19.7
2025-10-17,에그타르트,15,60000,Sunny,23.3,25.2,19.7
2025-10-17,단호박 크림치즈,9,58500,Sunny,23.3,25.2,19.7
2025-10-17,감자 치즈,9,54000,Sunny,23.3,25.2,19.7
2025-10-17,모짜렐라살라미치즈,6,53400,Sunny,23.3,25.2,19.7
2025-10-17,아메리카노 ICE,13,52000,Sunny,23.3,25.2,19.7
2025-10-17,크렌베리닭가슴살샌드위치,8,48000,Sunny,23.3,25.2,19.7
2025-10-17,소금빵,17,47600,Sunny,23.3,25.2,19.7
2025-10-17,피스타치오햄바게트,4,35600,Sunny,23.3,25.2,19.7
2025-10-17,고구마크림치즈사워도우,6,34800,Sunny,23.3,25.2,19.7
2025-10-17,무화과 크림치즈 사워도우,6,33600,Sunny,23.3,25.2,19.7
2025-10-17,올리브 치즈 치아바타,7,31500,Sunny,23.3,25.2,19.7
2025-10-17,카페라떼 ICE,6,27000,Sunny,23.3,25.2,19.7
2025-10-17,더블초코스콘,6,22800,Sunny,23.3,25.2,19.7
2025-10-17,앙버터,4,19200,Sunny,23.3,25.2,19.7
2025-10-17,소세지빵,4,18000,Sunny,23.3,25.2,19.7
2025-10-17,대파 사워도우,3,17100,Sunny,23.3,25.2,19.7
2025-10-17,미니페스츄리식빵,3,16500,Sunny,23.3,25.2,19.7
2025-10-17,바닐라빈라떼 ICE,3,15900,Sunny,23.3,25.2,19.7
2025-10-17,카페라떼 HOT,3,13500,Sunny,23.3,25.2,19.7
2025-10-17,치아바타,3,12000,Sunny,23.3,25.2,19.7
2025-10-17,아메리카노 HOT,3,12000,Sunny,23.3,25.2,19.7
2025-10-17,바닐라빈라떼 HOT,2,10600,Sunny,23.3,25.2,19.7
2025-10-17,사워도우,2,9000,Sunny,23.3,25.2,19.7
2025-10-17,뺑오쇼콜라,2,8400,Sunny,23.3,25.2,19.7
2025-10-17,바게트,2,8000,Sunny,23.3,25.2,19.7
2025-10-17,바닐라까눌레,2,5400,Sunny,23.3,25.2,19.7
2025-10-17,착즙 애플,1,5000,Sunny,23.3,25.2,19.7
2025-10-17,착즙 오렌지,1,5000,Sunny,23.3,25.2,19.7
2025-10-17,고메버터 스콘,1,3600,Sunny,23.3,25.2,19.7
2025-10-17,크로와상,1,3500,Sunny,23.3,25.2,19.7
2025-10-17,호두 크랜베리 사워도우,0,0,Sunny,23.3,25.2,19.7
2025-10-16,쉬림프과카몰리샌드위치,17,144500,Cloudy,21.7,23.2,18.4
2025-10-16,당근라페치아바타샌드위치,17,136000,Cloudy,21.7,23.2,18.4
2025-10-16,모짜렐라살라미치즈,9,80100,Cloudy,21.7,23.2,18.4
2025-10-16,치아바타 샌드위치,10,75000,Cloudy,21.7,23.2,18.4
2025-10-16,바게트 잠봉,8,72000,Cloudy,21.7,23.2,18.4
2025-10-16,에그타르트,16,64000,Cloudy,21.7,23.2,18.4
2025-10-16,감자 치즈,9,54000,Cloudy,21.7,23.2,18.4
2025-10-16,소금빵,16,44800,Cloudy,21.7,23.2,18.4
2025-10-16,피스타치오햄바게트,5,44500,Cloudy,21.7,23.2,18.4
2025-10-16,앙버터,9,43200,Cloudy,21.7,23.2,18.4
2025-10-16,크렌베리닭가슴살샌드위치,7,42000,Cloudy,21.7,23.2,18.4
2025-10-16,아메리카노 ICE,10,40000,Cloudy,21.7,23.2,18.4
2025-10-16,아메리카노 HOT,10,40000,Cloudy,21.7,23.2,18.4
2025-10-16,소세지빵,8,36000,Cloudy,21.7,23.2,18.4
2025-10-16,고구마크림치즈사워도우,6,34800,Cloudy,21.7,23.2,18.4
2025-10-16,무화과 크림치즈 사워도우,6,33600,Cloudy,21.7,23.2,18.4
2025-10-16,단호박 크림치즈,5,32500,Cloudy,21.7,23.2,18.4
2025-10-16,뺑오쇼콜라,7,29400,Cloudy,21.7,23.2,18.4
2025-10-16,미니페스츄리식빵,5,27500,Cloudy,21.7,23.2,18.4
2025-10-16,올리브 치즈 치아바타,6,27000,Cloudy,21.7,23.2,18.4
2025-10-16,바질 잠봉(루꼴라),3,26100,Cloudy,21.7,23.2,18.4
2025-10-16,고메버터 스콘,6,21600,Cloudy,21.7,23.2,18.4
2025-10-16,더블초코스콘,5,19000,Cloudy,21.7,23.2,18.4
2025-10-16,바닐라까눌레,7,18900,Cloudy,21.7,23.2,18.4
2025-10-16,크로와상,5,17500,Cloudy,21.7,23.2,18.4
2025-10-16,호두 크랜베리 사워도우,3,15900,Cloudy,21.7,23.2,18.4
2025-10-16,카페라떼 ICE,3,13500,Cloudy,21.7,23.2,18.4
2025-10-16,바게트,3,12000,Cloudy,21.7,23.2,18.4
2025-10-16,대파 사워도우,2,11400,Cloudy,21.7,23.2,18.4
2025-10-16,사워도우,2,9000,Cloudy,21.7,23.2,18.4
2025-10-16,치아바타,2,8000,Cloudy,21.7,23.2,18.4
2025-10-16,바닐라빈라떼 ICE,1,5300,Cloudy,21.7,23.2,18.4
2025-10-16,바닐라빈라떼 HOT,1,5300,Cloudy,21.7,23.2,18.4
2025-10-16,착즙 애플,1,5000,Cloudy,21.7,23.2,18.4
2025-10-16,카페라떼 HOT,1,4500,Cloudy,21.7,23.2,18.4
2025-10-16,연하게,2,0,Cloudy,21.7,23.2,18.4
2025-10-16,마르티넬리 애플주스,0,0,Cloudy,21.7,23.2,18.4
2025-10-15,잠봉 베이글 샌드위치,12,96000,Sunny,23.3,24.9,20.1
2025-10-15,바질살라미모짜렐라,12,91200,Sunny,23.3,24.9,20.1
2025-10-15,당근라페베이컨 샌드위치,12,91200,Sunny,23.3,24.9,20.1
2025-10-15,플레인햄치즈 샌드위치,10,76000,Sunny,23.3,24.9,20.1
2025-10-15,아메리카노 ICE,15,60000,Sunny,23.3,24.9,20.1
2025-10-15,카야버터프레첼베이글,10,56000,Sunny,23.3,24.9,20.1
2025-10-15,소프트소금빵,18,54000,Sunny,23.3,24.9,20.1
2025-10-15,에그타르트,11,44000,Sunny,23.3,24.9,20.1
2025-10-15,아메리카노 HOT,10,40000,Sunny,23.3,24.9,20.1
2025-10-15,쪽파베이글 샌드위치,6,39000,Sunny,23.3,24.9,20.1
2025-10-15,초코베이글,10,36000,Sunny,23.3,24.9,20.1
2025-10-15,모찌모찌 식빵,6,33000,Sunny,23.3,24.9,20.1
2025-10-15,감자치즈베이글,9,32400,Sunny,23.3,24.9,20.1
2025-10-15,카페라떼 ICE,7,31500,Sunny,23.3,24.9,20.1
2025-10-15,플레인베이글,10,30000,Sunny,23.3,24.9,20.1
2025-10-15,무화과베이글,8,28800,Sunny,23.3,24.9,20.1
2025-10-15,올리브베이글,8,27200,Sunny,23.3,24.9,20.1
2025-10-15,후추소금빵,8,25600,Sunny,23.3,24.9,20.1
2025-10-15,블루베리 베이글,7,25200,Sunny,23.3,24.9,20.1
2025-10-15,맘모스,5,24000,Sunny,23.3,24.9,20.1
2025-10-15,생식빵,3,19500,Sunny,23.3,24.9,20.1
2025-10-15,호두크랜베리베이글,5,17500,Sunny,23.3,24.9,20.1
2025-10-15,통밀잡곡식빵,3,16500,Sunny,23.3,24.9,20.1
2025-10-15,고메버터 스콘,4,14400,Sunny,23.3,24.9,20.1
2025-10-15,바닐라까눌레,5,13500,Sunny,23.3,24.9,20.1
2025-10-15,바닐라빈라떼 ICE,2,10600,Sunny,23.3,24.9,20.1
2025-10-15,카페라떼 HOT,2,9000,Sunny,23.3,24.9,20.1
2025-10-15,단팥빵,4,8000,Sunny,23.3,24.9,20.1
2025-10-15,더블초코스콘,2,7600,Sunny,23.3,24.9,20.1
2025-10-15,바닐라빈라떼 HOT,1,5300,Sunny,23.3,24.9,20.1
2025-10-13,당근라페베이컨 샌드위치,24,182400,Rain,19.6,20.2,19
2025-10-13,잠봉 베이글 샌드위치,17,136000,Rain,19.6,20.2,19
2025-10-13,플레인햄치즈 샌드위치,17,129200,Rain,19.6,20.2,19
2025-10-13,바질살라미모짜렐라,16,121600,Rain,19.6,20.2,19
2025-10-13,소프트소금빵,20,60000,Rain,19.6,20.2,19
2025-10-13,에그타르트,15,60000,Rain,19.6,20.2,19
2025-10-13,아메리카노 ICE,11,44000,Rain,19.6,20.2,19
2025-10-13,카야버터프레첼베이글,7,39200,Rain,19.6,20.2,19
2025-10-13,쪽파베이글 샌드위치,6,39000,Rain,19.6,20.2,19
2025-10-13,생식빵,6,39000,Rain,19.6,20.2,19
2025-10-13,감자치즈베이글,9,32400,Rain,19.6,20.2,19
2025-10-13,카페라떼 ICE,7,31500,Rain,19.6,20.2,19
2025-10-13,올리브베이글,9,30600,Rain,19.6,20.2,19
2025-10-13,초코베이글,8,28800,Rain,19.6,20.2,19
2025-10-13,블루베리 베이글,7,25200,Rain,19.6,20.2,19
2025-10-13,아메리카노 HOT,6,24000,Rain,19.6,20.2,19
2025-10-13,호두크랜베리베이글,6,21000,Rain,19.6,20.2,19
2025-10-13,바닐라까눌레,7,18900,Rain,19.6,20.2,19
2025-10-13,바닐라빈라떼 ICE,3,15900,Rain,19.6,20.2,19
2025-10-13,더블초코스콘,4,15200,Rain,19.6,20.2,19
2025-10-13,플레인베이글,5,15000,Rain,19.6,20.2,19
2025-10-13,고메버터 스콘,4,14400,Rain,19.6,20.2,19
2025-10-13,무화과베이글,4,14400,Rain,19.6,20.2,19
2025-10-13,맘모스,3,14400,Rain,19.6,20.2,19
2025-10-13,단팥빵,6,12000,Rain,19.6,20.2,19
2025-10-13,후추소금빵,3,9600,Rain,19.6,20.2,19
2025-10-13,카페라떼 HOT,2,9000,Rain,19.6,20.2,19
2025-10-13,모짜렐라살라미치즈,1,8900,Rain,19.6,20.2,19
2025-10-13,바질토마토 크림치즈,3,5400,Rain,19.6,20.2,19
2025-10-13,애플키위믹스,1,5000,Rain,19.6,20.2,19
2025-10-13,블루베리 크림치즈,1,1800,Rain,19.6,20.2,19
2025-10-13,통밀잡곡식빵,0,0,Rain,19.6,20.2,19
2025-10-12,잠봉 베이글 샌드위치,16,128000,Cloudy,22.8,24.2,21.3
2025-10-12,바질살라미모짜렐라,16,121600,Cloudy,22.8,24.2,21.3
2025-10-12,당근라페베이컨 샌드위치,16,121600,Cloudy,22.8,24.2,21.3
2025-10-12,플레인햄치즈 샌드위치,9,68400,Cloudy,22.8,24.2,21.3
2025-10-12,초코베이글,18,64800,Cloudy,22.8,24.2,21.3
2025-10-12,에그타르트,15,60000,Cloudy,22.8,24.2,21.3
2025-10-12,소프트소금빵,19,57000,Cloudy,22.8,24.2,21.3
2025-10-12,맘모스,11,52800,Cloudy,22.8,24.2,21.3
2025-10-12,아메리카노 ICE,13,52000,Cloudy,22.8,24.2,21.3
2025-10-12,쪽파베이글 샌드위치,8,52000,Cloudy,22.8,24.2,21.3
2025-10-12,생식빵,7,45500,Cloudy,22.8,24.2,21.3
2025-10-12,카야버터프레첼베이글,8,44800,Cloudy,22.8,24.2,21.3
2025-10-12,모찌모찌 식빵,8,44000,Cloudy,22.8,24.2,21.3
2025-10-12,감자치즈베이글,12,43200,Cloudy,22.8,24.2,21.3
2025-10-12,고메버터 스콘,10,36000,Cloudy,22.8,24.2,21.3
2025-10-12,통밀잡곡식빵,6,33000,Cloudy,22.8,24.2,21.3
2025-10-12,블루베리 베이글,9,32400,Cloudy,22.8,24.2,21.3
2025-10-12,플레인베이글,10,30000,Cloudy,22.8,24.2,21.3
2025-10-12,무화과베이글,8,28800,Cloudy,22.8,24.2,21.3
2025-10-12,호두크랜베리베이글,8,28000,Cloudy,22.8,24.2,21.3
2025-10-12,올리브베이글,8,27200,Cloudy,22.8,24.2,21.3
2025-10-12,후추소금빵,8,25600,Cloudy,22.8,24.2,21.3
2025-10-12,바닐라까눌레,9,24300,Cloudy,22.8,24.2,21.3
2025-10-12,아메리카노 HOT,6,24000,Cloudy,22.8,24.2,21.3
2025-10-12,더블초코스콘,5,19000,Cloudy,22.8,24.2,21.3
2025-10-12,단팥빵,8,16000,Cloudy,22.8,24.2,21.3
2025-10-12,카페라떼 ICE,3,13500,Cloudy,22.8,24.2,21.3
2025-10-12,바질토마토 크림치즈,6,10800,Cloudy,22.8,24.2,21.3
2025-10-12,크림치즈,4,6000,Cloudy,22.8,24.2,21.3
2025-10-12,블루베리 크림치즈,3,5400,Cloudy,22.8,24.2,21.3
2025-10-12,카페라떼 HOT,1,4500,Cloudy,22.8,24.2,21.3
2025-10-11,쉬림프과카몰리샌드위치,28,238000,Sunny,25,26.3,21.5
2025-10-11,모짜렐라살라미치즈,22,195800,Sunny,25,26.3,21.5
2025-10-11,당근라페치아바타샌드위치,24,192000,Sunny,25,26.3,21.5
2025-10-11,치아바타 샌드위치,18,135000,Sunny,25,26.3,21.5
2025-10-11,바게트 잠봉,13,117000,Sunny,25,26.3,21.5
2025-10-11,에그타르트,28,112000,Sunny,25,26.3,21.5
2025-10-11,아메리카노 ICE,24,96000,Sunny,25,26.3,21.5
2025-10-11,바질 잠봉(루꼴라),11,95700,Sunny,25,26.3,21.5
2025-10-11,피스타치오햄바게트,10,89000,Sunny,25,26.3,21.5
2025-10-11,단호박 크림치즈,12,78000,Sunny,25,26.3,21.5
2025-10-11,크렌베리닭가슴살샌드위치,11,66000,Sunny,25,26.3,21.5
2025-10-11,감자 치즈,11,66000,Sunny,25,26.3,21.5
2025-10-11,소금빵,17,47600,Sunny,25,26.3,21.5
2025-10-11,무화과 크림치즈 사워도우,8,44800,Sunny,25,26.3,21.5
2025-10-11,미니페스츄리식빵,8,44000,Sunny,25,26.3,21.5
2025-10-11,앙버터,9,43200,Sunny,25,26.3,21.5
2025-10-11,고구마크림치즈사워도우,7,40600,Sunny,25,26.3,21.5
2025-10-11,올리브 치즈 치아바타,8,36000,Sunny,25,26.3,21.5
2025-10-11,소세지빵,8,36000,Sunny,25,26.3,21.5
2025-10-11,뺑오쇼콜라,8,33600,Sunny,25,26.3,21.5
2025-10-11,고메버터 스콘,7,25200,Sunny,25,26.3,21.5
2025-10-11,카페라떼 ICE,5,22500,Sunny,25,26.3,21.5
2025-10-11,아메리카노 HOT,5,20000,Sunny,25,26.3,21.5
2025-10-11,더블초코스콘,5,19000,Sunny,25,26.3,21.5
2025-10-11,바닐라까눌레,7,18900,Sunny,25,26.3,21.5
